ID Cliente;Zona;País;Tipo de producto;ID Proveedor;Prioridad;Fecha pedido;ID Pedido;Fecha envío;Unidades;Precio Unitario;Coste unitario;Importe venta total;Importe Coste total
C0779;África;South Africa;Snacks;P0001;Baja;12/01/2022;677927100;18/01/2022;2549;152.58 ;97.44 ;388926.42 ;248374.56 
C0033;África;Malawi;Cereales;P0003;Baja;27/10/2021;603323495;6/12/2021;5684;205.70 ;117.11 ;1169198.80 ;665653.24 
C0653;Europa;United Kingdom;Ropa;P0011;Baja;11/01/2020;465397441;23/02/2020;300;109.28 ;35.84 ;32784.00 ;10752.00 
C0813;Centroamérica y Caribe;Jamaica;Alimento infantil;P0005;Alta;17/04/2022;781385266;22/04/2022;8119;255.28 ;159.42 ;2072618.32 ;1294330.98 
C0388;Asia;Nepal;Material de oficina;P0008;Media;21/10/2021;338835799;26/10/2021;7898;651.21 ;524.96 ;5143256.58 ;4146134.08 
C0456;África;Mali;Alimento infantil;P0005;Crítica;20/09/2020;245610368;22/10/2020;421;255.28 ;159.42 ;107472.88 ;67115.82 
C0798;Asia;China;Alimento infantil;P0005;Alta;7/03/2020;779882800;21/03/2020;3506;255.28 ;159.42 ;895011.68 ;558926.52 
C0401;África;Togo;Cuidado personal;P0007;Baja;19/09/2021;940139424;2/11/2021;7002;81.73 ;56.67 ;572273.46 ;396803.34 
C0951;Australia y Oceanía;Solomon Islands;Doméstico;P0012;Alta;16/02/2020;695179069;16/02/2020;7790;668.27 ;502.54 ;5205823.30 ;3914786.60 
C0341;África;Central African Republic;Frutas;P0004;Crítica;12/01/2022;534113061;10/02/2022;4779;9.33 ;6.92 ;44588.07 ;33070.68 
C0163;África;Swaziland;Cosméticos;P0006;Baja;10/08/2021;116365230;20/08/2021;3912;437.20 ;263.33 ;1710326.40 ;1030146.96 
C0216;África;United Arab Emirates;Cereales;P0003;Media;28/12/2021;521671903;6/02/2022;3164;205.70 ;117.11 ;650834.80 ;370536.04 
C0000;Australia y Oceanía;Fiji;Bebida;P0009;Baja;12/06/2022;200081908;12/06/2022;7538;47.45 ;31.79 ;357678.10 ;239633.02 
C0219;África;Swaziland;Cosméticos;P0006;Crítica;19/08/2022;821956574;27/09/2022;4071;437.20 ;263.33 ;1779841.20 ;1072016.43 
C0279;Europa;Vatican City;Verduras;P0010;Alta;7/03/2021;527969729;17/04/2021;6830;154.06 ;90.93 ;1052229.80 ;621051.90 
C0791;Asia;Thailand;Bebida;P0009;Baja;5/11/2022;679107701;7/11/2022;1915;47.45 ;31.79 ;90866.75 ;60877.85 
C0066;Europa;Georgia;Verduras;P0010;Alta;12/10/2022;906669318;24/10/2022;2454;154.06 ;90.93 ;378063.24 ;223142.22 
C0622;África;Guinea-Bissau;Snacks;P0001;Baja;31/03/2022;462265908;19/04/2022;3610;152.58 ;97.44 ;550813.80 ;351758.40 
C0678;Europa;Estonia;Snacks;P0001;Baja;28/06/2021;467821300;9/07/2021;7573;152.58 ;97.44 ;1155488.34 ;737913.12 
C0655;África;Swaziland;Cosméticos;P0006;Alta;26/02/2021;765571820;7/04/2021;8569;437.20 ;263.33 ;3746366.80 ;2256474.77 
C0680;Centroamérica y Caribe;Trinidad and Tobago;Cosméticos;P0006;Crítica;9/11/2020;368066298;24/12/2020;7852;437.20 ;263.33 ;3432894.40 ;2067667.16 
C0081;África;Ghana;Doméstico;P0012;Media;12/08/2020;608166062;9/09/2020;8707;668.27 ;502.54 ;5818626.89 ;4375615.78 
C0890;África;Djibouti;Ropa;P0011;Alta;10/04/2022;189044940;12/05/2022;1454;109.28 ;35.84 ;158893.12 ;52111.36 
C0341;Australia y Oceanía;New Zealand;Cereales;P0003;Crítica;15/05/2022;134189260;24/05/2022;8439;205.70 ;117.11 ;1735902.30 ;988291.29 
C0373;África;Syria;Cuidado personal;P0007;Baja;17/02/2022;637397849;21/02/2022;9043;81.73 ;56.67 ;739084.39 ;512466.81 
C0127;Europa;Albania;Ropa;P0011;Alta;26/04/2020;612782037;19/05/2020;4677;109.28 ;35.84 ;511102.56 ;167623.68 
C0447;Asia;Taiwan;Material de oficina;P0008;Crítica;24/05/2020;844765651;1/06/2020;3783;651.21 ;524.96 ;2463527.43 ;1985923.68 
C0380;África;Ethiopia;Bebida;P0009;Media;2/07/2020;838085019;21/07/2020;6836;47.45 ;31.79 ;324368.20 ;217316.44 
C0677;Europa;United Kingdom;Snacks;P0001;Media;11/08/2020;167788970;11/08/2020;1340;152.58 ;97.44 ;204457.20 ;130569.60 
C0292;África;Cape Verde;Material de oficina;P0008;Baja;5/02/2021;729238831;16/02/2021;6830;651.21 ;524.96 ;4447764.30 ;3585476.80 
C0881;África;Tanzania;Alimento infantil;P0005;Media;24/04/2021;888108432;13/06/2021;9876;255.28 ;159.42 ;2521145.28 ;1574431.92 
C0303;Centroamérica y Caribe;Trinidad and Tobago;Snacks;P0001;Alta;1/01/2021;430384099;27/01/2021;9074;152.58 ;97.44 ;1384510.92 ;884170.56 
C0123;África;Togo;Cereales;P0003;Alta;1/10/2021;112364661;9/11/2021;55;205.70 ;117.11 ;11313.50 ;6441.05 
C0106;Europa;Montenegro;Doméstico;P0012;Alta;7/09/2022;310661447;8/09/2022;480;668.27 ;502.54 ;320769.60 ;241219.20 
C0721;Europa;Russia;Ropa;P0011;Media;23/11/2021;572198283;6/12/2021;5042;109.28 ;35.84 ;550989.76 ;180705.28 
C0642;Asia;Nepal;Cereales;P0003;Media;29/09/2020;964211499;7/11/2020;464;205.70 ;117.11 ;95444.80 ;54339.04 
C0242;África;Kenya;Doméstico;P0012;Alta;4/06/2022;724249923;3/07/2022;501;668.27 ;502.54 ;334803.27 ;251772.54 
C0101;África;Zimbabwe;Alimento infantil;P0005;Crítica;11/12/2021;510174882;12/12/2021;940;255.28 ;159.42 ;239963.20 ;149854.80 
C0501;África;Turkey;Bebida;P0009;Alta;15/11/2021;150160205;22/11/2021;4596;47.45 ;31.79 ;218080.20 ;146106.84 
C0926;Europa;Portugal;Bebida;P0009;Media;27/04/2022;892692220;11/05/2022;6320;47.45 ;31.79 ;299884.00 ;200912.80 
C0565;Centroamérica y Caribe;Costa Rica;Doméstico;P0012;Media;11/05/2022;456569755;9/06/2022;7991;668.27 ;502.54 ;5340145.57 ;4015797.14 
C0809;Norteamérica;Canada;Material de oficina;P0008;Media;23/06/2021;680904138;11/07/2021;3520;651.21 ;524.96 ;2292259.20 ;1847859.20 
C0751;Centroamérica y Caribe;Trinidad and Tobago;Doméstico;P0012;Media;25/12/2020;775119197;2/02/2021;3850;668.27 ;502.54 ;2572839.50 ;1934779.00 
C0689;África;Iran;Cárnicos;P0002;Baja;7/08/2022;468951261;19/08/2022;1954;421.89 ;364.69 ;824373.06 ;712604.26 
C0624;África;Burundi;Material de oficina;P0008;Baja;16/04/2021;462449157;31/05/2021;7837;651.21 ;524.96 ;5103532.77 ;4114111.52 
C0759;África;Cameroon;Cosméticos;P0006;Alta;3/01/2021;175974214;13/01/2021;3535;437.20 ;263.33 ;1545502.00 ;930871.55 
C0002;Asia;Maldives;Cosméticos;P0006;Baja;24/10/2021;900200259;10/11/2021;8116;437.20 ;263.33 ;3548315.20 ;2137186.28 
C0461;Centroamérica y Caribe;Nicaragua;Cereales;P0003;Crítica;25/04/2021;846113622;3/06/2021;2678;205.70 ;117.11 ;550864.60 ;313620.58 
C0950;Europa;Ukraine;Alimento infantil;P0005;Alta;22/10/2021;995013129;27/11/2021;5351;255.28 ;159.42 ;1366003.28 ;853056.42 
C0485;África;Madagascar;Cuidado personal;P0007;Crítica;9/04/2020;148510110;14/05/2020;6297;81.73 ;56.67 ;514653.81 ;356850.99 
C0785;Australia y Oceanía;Australia;Ropa;P0011;Media;27/03/2021;778528392;14/05/2021;2707;109.28 ;35.84 ;295820.96 ;97018.88 
C0773;África;Somalia;Bebida;P0009;Media;22/01/2021;477304303;23/01/2021;3805;47.45 ;31.79 ;180547.25 ;120960.95 
C0073;Europa;San Marino;Snacks;P0001;Alta;13/10/2020;507386672;22/10/2020;5846;152.58 ;97.44 ;891982.68 ;569634.24 
C0516;África;Turkey;Snacks;P0001;Crítica;10/11/2021;851636826;10/11/2021;7117;152.58 ;97.44 ;1085911.86 ;693480.48 
C0632;Centroamérica y Caribe;Grenada;Cárnicos;P0002;Alta;4/11/2021;663228595;15/12/2021;2934;421.89 ;364.69 ;1237825.26 ;1070000.46 
C0156;Europa;Lithuania;Cereales;P0003;Baja;25/07/2021;515648305;3/08/2021;647;205.70 ;117.11 ;133087.90 ;75770.17 
C0526;Australia y Oceanía;Papua New Guinea;Bebida;P0009;Alta;23/10/2020;152694785;16/11/2020;4635;47.45 ;31.79 ;219930.75 ;147346.65 
C0384;Europa;Serbia;Cereales;P0003;Alta;23/08/2022;738479363;7/09/2022;1309;205.70 ;117.11 ;269261.30 ;153296.99 
C0074;Europa;Ukraine;Snacks;P0001;Media;5/07/2020;807425868;7/07/2020;4112;152.58 ;97.44 ;627408.96 ;400673.28 
C0142;Norteamérica;Greenland;Bebida;P0009;Crítica;24/07/2022;314270627;12/08/2022;8517;47.45 ;31.79 ;404131.65 ;270755.43 
C0840;Europa;Lithuania;Doméstico;P0012;Baja;15/08/2021;184062469;20/09/2021;7030;668.27 ;502.54 ;4697938.10 ;3532856.20 
C0621;África;South Sudan;Cuidado personal;P0007;Baja;10/05/2022;962162721;15/06/2022;4185;81.73 ;56.67 ;342040.05 ;237163.95 
C0642;Asia;Maldives;Ropa;P0011;Crítica;7/09/2022;564245212;19/10/2022;1552;109.28 ;35.84 ;169602.56 ;55623.68 
C0262;Asia;Kazakhstan;Doméstico;P0012;Media;3/12/2020;126296269;12/01/2021;2728;668.27 ;502.54 ;1823040.56 ;1370929.12 
C0546;África;Kuwait;Cosméticos;P0006;Baja;2/02/2020;854614722;5/02/2020;8343;437.20 ;263.33 ;3647559.60 ;2196962.19 
C0758;África;Rwanda;Cuidado personal;P0007;Alta;23/09/2020;875811898;13/10/2020;1058;81.73 ;56.67 ;86470.34 ;59956.86 
C0868;África;Cameroon;Cuidado personal;P0007;Crítica;18/05/2022;186811625;3/06/2022;566;81.73 ;56.67 ;46259.18 ;32075.22 
C0048;Europa;Czech Republic;Cárnicos;P0002;Crítica;6/02/2022;204850232;6/03/2022;8591;421.89 ;364.69 ;3624456.99 ;3133051.79 
C0174;África;Equatorial Guinea;Doméstico;P0012;Crítica;28/08/2021;617476546;3/10/2021;3887;668.27 ;502.54 ;2597565.49 ;1953372.98 
C0325;África;Liberia;Frutas;P0004;Crítica;9/05/2020;732551896;5/06/2020;7240;9.33 ;6.92 ;67549.20 ;50100.80 
C0282;África;The Gambia;Cuidado personal;P0007;Alta;8/03/2022;828250110;10/04/2022;6468;81.73 ;56.67 ;528629.64 ;366541.56 
C0030;África;Liberia;Cuidado personal;P0007;Media;8/02/2020;803057515;22/03/2020;1419;81.73 ;56.67 ;115974.87 ;80414.73 
C0257;Europa;Monaco;Material de oficina;P0008;Media;7/05/2020;625772941;15/06/2020;8974;651.21 ;524.96 ;5843958.54 ;4710991.04 
C0855;Asia;Thailand;Snacks;P0001;Alta;17/12/2020;785507714;31/12/2020;8043;152.58 ;97.44 ;1227200.94 ;783709.92 
C0416;África;Cape Verde;Bebida;P0009;Crítica;1/11/2021;941685664;21/12/2021;4569;47.45 ;31.79 ;216799.05 ;145248.51 
C0740;África;Rwanda;Frutas;P0004;Media;22/05/2020;374043118;2/07/2020;6526;9.33 ;6.92 ;60887.58 ;45159.92 
C0326;África;Chad;Cuidado personal;P0007;Media;10/08/2021;232628905;1/09/2021;8917;81.73 ;56.67 ;728786.41 ;505326.39 
C0878;África;Turkey;Cuidado personal;P0007;Baja;15/04/2022;387804353;23/05/2022;8781;81.73 ;56.67 ;717671.13 ;497619.27 
C0802;África;Tanzania;Ropa;P0011;Crítica;23/01/2021;780243289;17/02/2021;183;109.28 ;35.84 ;19998.24 ;6558.72 
C0709;África;Togo;Cuidado personal;P0007;Media;8/09/2022;970932042;9/10/2022;9222;81.73 ;56.67 ;753714.06 ;522610.74 
C0911;Australia y Oceanía;Marshall Islands;Cárnicos;P0002;Alta;23/04/2022;591169440;4/06/2022;9029;421.89 ;364.69 ;3809244.81 ;3292786.01 
C0925;Centroamérica y Caribe;Cuba;Doméstico;P0012;Baja;14/03/2021;692566812;21/03/2021;4765;668.27 ;502.54 ;3184306.55 ;2394603.10 
C0970;África;Guinea-Bissau;Material de oficina;P0008;Baja;16/06/2022;597047984;2/07/2022;8621;651.21 ;524.96 ;5614081.41 ;4525680.16 
C0468;Europa;Georgia;Bebida;P0009;Alta;3/01/2021;146849286;23/01/2021;4822;47.45 ;31.79 ;228803.90 ;153291.38 
C0545;Centroamérica y Caribe;The Bahamas;Frutas;P0004;Alta;9/03/2022;154519546;15/03/2022;4622;9.33 ;6.92 ;43123.26 ;31984.24 
C0529;Europa;Ukraine;Frutas;P0004;Crítica;16/04/2020;152920091;17/05/2020;1308;9.33 ;6.92 ;12203.64 ;9051.36 
C0452;África;Djibouti;Cereales;P0003;Crítica;13/01/2020;645224750;14/02/2020;5197;205.70 ;117.11 ;1069022.90 ;608620.67 
C0549;Centroamérica y Caribe;Honduras;Material de oficina;P0008;Crítica;20/10/2020;854919850;5/11/2020;8637;651.21 ;524.96 ;5624500.77 ;4534079.52 
C0758;Australia y Oceanía;Palau;Cereales;P0003;Crítica;19/12/2020;975804221;13/01/2021;1008;205.70 ;117.11 ;207345.60 ;118046.88 
C0219;Europa;Portugal;Doméstico;P0012;Baja;25/02/2022;821989190;11/03/2022;3723;668.27 ;502.54 ;2487969.21 ;1870956.42 
C0778;África;Iraq;Alimento infantil;P0005;Baja;5/02/2022;277898585;6/03/2022;5222;255.28 ;159.42 ;1333072.16 ;832491.24 
C0482;Asia;Philippines;Verduras;P0010;Baja;21/10/2021;648268735;17/11/2021;5979;154.06 ;90.93 ;921124.74 ;543670.47 
C0081;Centroamérica y Caribe;Barbados;Frutas;P0004;Crítica;31/03/2021;608148467;3/04/2021;3501;9.33 ;6.92 ;32664.33 ;24226.92 
C0528;África;Mozambique;Cereales;P0003;Baja;19/10/2020;252899110;5/11/2020;7321;205.70 ;117.11 ;1505929.70 ;857362.31 
C0481;Europa;Vatican City;Frutas;P0004;Alta;1/09/2022;648194491;17/09/2022;4009;9.33 ;6.92 ;37403.97 ;27742.28 
C0800;África;Kuwait;Snacks;P0001;Alta;20/11/2020;680020940;1/12/2020;2163;152.58 ;97.44 ;330030.54 ;210762.72 
C0046;África;Gabon;Alimento infantil;P0005;Crítica;3/10/2022;204677283;3/10/2022;7411;255.28 ;159.42 ;1891880.08 ;1181461.62 
C0987;Asia;Brunei;Ropa;P0011;Media;5/09/2021;498774850;22/10/2021;7417;109.28 ;35.84 ;810529.76 ;265825.28 
C0092;África;Iran;Frutas;P0004;Alta;22/06/2021;209237468;22/06/2021;6871;9.33 ;6.92 ;64106.43 ;47547.32 
C0033;Europa;Czech Republic;Cosméticos;P0006;Crítica;22/08/2020;303301465;16/09/2020;2498;437.20 ;263.33 ;1092125.60 ;657798.34 
C0185;Australia y Oceanía;Nauru;Cárnicos;P0002;Alta;14/05/2022;918515670;7/06/2022;8053;421.89 ;364.69 ;3397480.17 ;2936848.57 
C0127;Europa;Monaco;Snacks;P0001;Baja;1/09/2021;912741410;11/09/2021;9321;152.58 ;97.44 ;1422198.18 ;908238.24 
C0141;Europa;Vatican City;Cereales;P0003;Baja;9/02/2021;114152514;21/03/2021;9121;205.70 ;117.11 ;1876189.70 ;1068160.31 
C0712;África;Swaziland;Cuidado personal;P0007;Baja;18/10/2020;671235311;15/11/2020;2300;81.73 ;56.67 ;187979.00 ;130341.00 
C0027;Centroamérica y Caribe;Barbados;Alimento infantil;P0005;Media;2/09/2022;302788627;3/10/2022;738;255.28 ;159.42 ;188396.64 ;117651.96 
C0479;Europa;Slovakia;Cuidado personal;P0007;Media;29/06/2020;847923791;16/07/2020;8347;81.73 ;56.67 ;682200.31 ;473024.49 
C0160;Australia y Oceanía;Tuvalu;Alimento infantil;P0005;Alta;20/04/2021;616064631;1/06/2021;6070;255.28 ;159.42 ;1549549.60 ;967679.40 
C0369;Europa;Austria;Frutas;P0004;Media;1/02/2021;236947476;28/02/2021;6879;9.33 ;6.92 ;64181.07 ;47602.68 
C0106;Australia y Oceanía;Tonga;Doméstico;P0012;Alta;16/07/2020;410621154;15/08/2020;779;668.27 ;502.54 ;520582.33 ;391478.66 
C0574;Centroamérica y Caribe;Dominica;Frutas;P0004;Baja;1/10/2020;557446992;24/10/2020;9807;9.33 ;6.92 ;91499.31 ;67864.44 
C0680;Australia y Oceanía;Samoa ;Cosméticos;P0006;Alta;13/10/2021;168098819;28/10/2021;3031;437.20 ;263.33 ;1325153.20 ;798153.23 
C0535;Australia y Oceanía;Kiribati;Verduras;P0010;Alta;30/03/2021;153562963;29/04/2021;1548;154.06 ;90.93 ;238484.88 ;140759.64 
C0951;Centroamérica y Caribe;Panama;Ropa;P0011;Baja;5/06/2021;595138251;4/07/2021;3489;109.28 ;35.84 ;381277.92 ;125045.76 
C0944;Asia;Uzbekistan;Alimento infantil;P0005;Baja;4/03/2022;294436013;11/04/2022;9014;255.28 ;159.42 ;2301093.92 ;1437011.88 
C0233;África;Swaziland;Alimento infantil;P0005;Crítica;16/04/2022;823380076;3/05/2022;5317;255.28 ;159.42 ;1357323.76 ;847636.14 
C0742;África;Saudi Arabia;Frutas;P0004;Alta;31/12/2020;674206769;15/02/2021;1620;9.33 ;6.92 ;15114.60 ;11210.40 
C0094;África;Zambia;Material de oficina;P0008;Alta;15/03/2022;209464919;20/04/2022;4179;651.21 ;524.96 ;2721406.59 ;2193807.84 
C0120;Norteamérica;Greenland;Alimento infantil;P0005;Alta;17/08/2021;312015855;3/09/2021;1280;255.28 ;159.42 ;326758.40 ;204057.60 
C0350;Asia;Turkmenistan;Cárnicos;P0002;Baja;21/07/2022;135033404;26/07/2022;8240;421.89 ;364.69 ;3476373.60 ;3005045.60 
C0520;Centroamérica y Caribe;El Salvador;Alimento infantil;P0005;Media;1/02/2020;252003896;2/03/2020;2408;255.28 ;159.42 ;614714.24 ;383883.36 
C0067;África;Pakistan;Alimento infantil;P0005;Alta;6/08/2022;406726157;13/08/2022;8163;255.28 ;159.42 ;2083850.64 ;1301345.46 
C0633;África;Libya;Cuidado personal;P0007;Media;15/09/2021;863311517;6/10/2021;1917;81.73 ;56.67 ;156676.41 ;108636.39 
C0561;Asia;Taiwan;Bebida;P0009;Crítica;20/04/2022;156183803;28/05/2022;7113;47.45 ;31.79 ;337511.85 ;226122.27 
C0400;Europa;Macedonia;Bebida;P0009;Baja;3/02/2021;940079343;17/03/2021;9223;47.45 ;31.79 ;437631.35 ;293199.17 
C0400;Australia y Oceanía;Solomon Islands;Doméstico;P0012;Alta;7/05/2022;540046966;9/05/2022;753;668.27 ;502.54 ;503207.31 ;378412.62 
C0014;Norteamérica;Mexico;Bebida;P0009;Media;22/02/2022;401447999;27/02/2022;6239;47.45 ;31.79 ;296040.55 ;198337.81 
C0399;África;Somalia;Cuidado personal;P0007;Alta;8/04/2021;239956271;30/04/2021;7248;81.73 ;56.67 ;592379.04 ;410744.16 
C0915;Asia;Taiwan;Frutas;P0004;Media;23/11/2020;291558110;1/01/2021;7379;9.33 ;6.92 ;68846.07 ;51062.68 
C0625;Centroamérica y Caribe;Cuba;Doméstico;P0012;Crítica;7/03/2021;862552344;5/04/2021;7261;668.27 ;502.54 ;4852308.47 ;3648942.94 
C0795;Australia y Oceanía;Federated States of Micronesia;Frutas;P0004;Crítica;3/09/2022;979550302;3/10/2022;9557;9.33 ;6.92 ;89166.81 ;66134.44 
C0394;Australia y Oceanía;Australia;Doméstico;P0012;Alta;17/01/2022;639475810;3/02/2022;3958;668.27 ;502.54 ;2645012.66 ;1989053.32 
C0595;Asia;Myanmar;Cereales;P0003;Alta;31/01/2022;359565198;1/03/2022;2187;205.70 ;117.11 ;449865.90 ;256119.57 
C0273;Europa;Montenegro;Cereales;P0003;Baja;9/09/2021;727367293;23/10/2021;3001;205.70 ;117.11 ;617305.70 ;351447.11 
C0507;África;Nigeria;Ropa;P0011;Media;2/03/2020;150743424;2/03/2020;7184;109.28 ;35.84 ;785067.52 ;257474.56 
C0078;Centroamérica y Caribe;The Bahamas;Verduras;P0010;Alta;4/07/2021;707867419;2/08/2021;2555;154.06 ;90.93 ;393623.30 ;232326.15 
C0972;África;Ethiopia;Snacks;P0001;Alta;13/07/2021;497225606;2/08/2021;8961;152.58 ;97.44 ;1367269.38 ;873159.84 
C0876;Australia y Oceanía;Nauru;Verduras;P0010;Alta;30/09/2020;387616813;5/10/2020;3283;154.06 ;90.93 ;505778.98 ;298523.19 
C0681;Centroamérica y Caribe;Haiti;Doméstico;P0012;Baja;27/01/2020;868152368;23/02/2020;4433;668.27 ;502.54 ;2962440.91 ;2227759.82 
C0982;Centroamérica y Caribe;Antigua and Barbuda ;Snacks;P0001;Alta;29/03/2022;698256099;14/04/2022;8351;152.58 ;97.44 ;1274195.58 ;813721.44 
C0576;Europa;Slovenia;Cárnicos;P0002;Baja;29/10/2021;957664334;18/11/2021;3013;421.89 ;364.69 ;1271154.57 ;1098810.97 
C0964;Norteamérica;Greenland;Material de oficina;P0008;Baja;12/12/2020;996425902;2/01/2021;3422;651.21 ;524.96 ;2228440.62 ;1796413.12 
C0849;África;Burundi;Cosméticos;P0006;Crítica;13/02/2022;684902131;28/02/2022;6615;437.20 ;263.33 ;2892078.00 ;1741927.95 
C0637;Europa;Czech Republic;Material de oficina;P0008;Alta;14/02/2021;863766849;24/03/2021;6660;651.21 ;524.96 ;4337058.60 ;3496233.60 
C0940;África;Equatorial Guinea;Material de oficina;P0008;Media;15/09/2022;194006383;22/10/2022;9655;651.21 ;524.96 ;6287432.55 ;5068488.80 
C0069;Centroamérica y Caribe;Dominican Republic;Ropa;P0011;Alta;7/01/2022;106919562;25/02/2022;8729;109.28 ;35.84 ;953905.12 ;312847.36 
C0541;Europa;Poland;Cuidado personal;P0007;Crítica;30/04/2020;754117715;24/05/2020;9045;81.73 ;56.67 ;739247.85 ;512580.15 
C0575;Europa;Albania;Frutas;P0004;Crítica;27/09/2020;557524669;16/11/2020;2794;9.33 ;6.92 ;26068.02 ;19334.48 
C0593;África;Sudan;Snacks;P0001;Baja;13/01/2021;259376752;10/02/2021;4200;152.58 ;97.44 ;640836.00 ;409248.00 
C0722;Norteamérica;Canada;Cárnicos;P0002;Baja;31/10/2020;672222793;17/12/2020;4517;421.89 ;364.69 ;1905677.13 ;1647304.73 
C0289;Europa;Czech Republic;Cereales;P0003;Baja;24/02/2020;428924119;6/03/2020;7033;205.70 ;117.11 ;1446688.10 ;823634.63 
C0326;África;Madagascar;Doméstico;P0012;Crítica;30/10/2020;932654559;9/11/2020;2065;668.27 ;502.54 ;1379977.55 ;1037745.10 
C0069;Europa;Estonia;Bebida;P0009;Alta;10/04/2022;506900441;10/04/2022;1960;47.45 ;31.79 ;93002.00 ;62308.40 
C0454;África;Ethiopia;Ropa;P0011;Media;4/11/2022;245460593;27/11/2022;6099;109.28 ;35.84 ;666498.72 ;218588.16 
C0624;África;Republic of the Congo;Snacks;P0001;Media;22/04/2021;862446343;26/05/2021;5893;152.58 ;97.44 ;899153.94 ;574213.92 
C0422;Europa;Croatia;Doméstico;P0012;Crítica;13/02/2021;442281520;14/03/2021;9785;668.27 ;502.54 ;6539021.95 ;4917353.90 
C0897;Europa;Switzerland;Bebida;P0009;Alta;5/06/2020;289702451;18/06/2020;8248;47.45 ;31.79 ;391367.60 ;262203.92 
C0797;África;Angola;Bebida;P0009;Crítica;23/01/2022;879757964;27/02/2022;8787;47.45 ;31.79 ;416943.15 ;279338.73 
C0078;Asia;Cambodia;Cereales;P0003;Alta;4/09/2020;507809388;5/09/2020;937;205.70 ;117.11 ;192740.90 ;109732.07 
C0395;África;Pakistan;Doméstico;P0012;Crítica;6/05/2021;239530551;17/05/2021;1268;668.27 ;502.54 ;847366.36 ;637220.72 
C0609;África;Malawi;Alimento infantil;P0005;Baja;13/12/2020;760907781;6/01/2021;8376;255.28 ;159.42 ;2138225.28 ;1335301.92 
C0282;África;Botswana;Cereales;P0003;Baja;29/01/2021;128239905;10/03/2021;7893;205.70 ;117.11 ;1623590.10 ;924349.23 
C0181;Centroamérica y Caribe;Saint Vincent and the Grenadines;Alimento infantil;P0005;Crítica;8/11/2020;518138253;28/11/2020;7478;255.28 ;159.42 ;1908983.84 ;1192142.76 
C0775;Australia y Oceanía;Kiribati;Snacks;P0001;Alta;26/03/2021;577526652;10/04/2021;1825;152.58 ;97.44 ;278458.50 ;177828.00 
C0736;Centroamérica y Caribe;Honduras;Material de oficina;P0008;Baja;18/09/2020;373641431;28/10/2020;7657;651.21 ;524.96 ;4986314.97 ;4019618.72 
C0440;África;Israel;Cárnicos;P0002;Baja;27/06/2022;944031417;12/08/2022;8730;421.89 ;364.69 ;3683099.70 ;3183743.70 
C0465;Asia;Brunei;Bebida;P0009;Baja;27/07/2021;246557939;14/09/2021;828;47.45 ;31.79 ;39288.60 ;26322.12 
C0093;África;Senegal;Material de oficina;P0008;Baja;9/07/2020;809394824;9/07/2020;6770;651.21 ;524.96 ;4408691.70 ;3553979.20 
C0810;Europa;Iceland;Verduras;P0010;Alta;24/04/2022;281028401;14/05/2022;1404;154.06 ;90.93 ;216300.24 ;127665.72 
C0802;Centroamérica y Caribe;Haiti;Material de oficina;P0008;Baja;20/04/2020;880257499;1/05/2020;6610;651.21 ;524.96 ;4304498.10 ;3469985.60 
C0461;Europa;Switzerland;Alimento infantil;P0005;Media;20/07/2022;846193444;2/09/2022;6299;255.28 ;159.42 ;1608008.72 ;1004186.58 
C0882;Europa;Italy;Cárnicos;P0002;Alta;18/10/2021;288260066;10/11/2021;1414;421.89 ;364.69 ;596552.46 ;515671.66 
C0361;Europa;Romania;Cereales;P0003;Media;12/08/2022;736193692;1/09/2022;4928;205.70 ;117.11 ;1013689.60 ;577118.08 
C0900;Europa;Georgia;Cereales;P0003;Crítica;30/10/2022;190043151;13/12/2022;6846;205.70 ;117.11 ;1408222.20 ;801735.06 
C0701;Norteamérica;United States of America;Cárnicos;P0002;Media;4/09/2020;770169770;18/09/2020;9205;421.89 ;364.69 ;3883497.45 ;3356971.45 
C0672;Australia y Oceanía;Kiribati;Material de oficina;P0008;Crítica;7/12/2021;167247378;18/01/2022;1071;651.21 ;524.96 ;697445.91 ;562232.16 
C0922;Europa;Bosnia and Herzegovina;Snacks;P0001;Crítica;8/05/2021;192262303;8/05/2021;3543;152.58 ;97.44 ;540590.94 ;345229.92 
C0265;África;Mauritius ;Cuidado personal;P0007;Media;23/03/2021;926513373;23/03/2021;4751;81.73 ;56.67 ;388299.23 ;269239.17 
C0716;Norteamérica;Greenland;Cárnicos;P0002;Media;23/05/2021;271611917;9/06/2021;4857;421.89 ;364.69 ;2049119.73 ;1771299.33 
C0994;África;Zimbabwe;Material de oficina;P0008;Crítica;31/08/2020;699481761;14/09/2020;1052;651.21 ;524.96 ;685072.92 ;552257.92 
C0023;Europa;Belgium;Ropa;P0011;Media;12/02/2021;702359235;1/03/2021;2560;109.28 ;35.84 ;279756.80 ;91750.40 
C0427;Europa;Luxembourg;Verduras;P0010;Media;9/12/2020;642793166;19/01/2021;5637;154.06 ;90.93 ;868436.22 ;512572.41 
C0036;África;Sudan;Material de oficina;P0008;Baja;28/07/2021;503644883;9/08/2021;8568;651.21 ;524.96 ;5579567.28 ;4497857.28 
C0380;África;Cote d'Ivoire;Cuidado personal;P0007;Alta;31/07/2020;338088214;18/09/2020;6670;81.73 ;56.67 ;545139.10 ;377988.90 
